openalex_id,title,community_id,is_a_inter,is_a_inter_top_paths,is_a_inter_institution_paths,bridge_freq_top,bridge_freq_institutions,bridge_freq_total,bridge_fraction_top,bridge_fraction_institutions,pagerank,authority,hub,approx_betweenness_path_subgraph,eigenvector_path_subgraph,harmonic_to_unicamp_sampled,harmonic_to_top_tier_sampled,bridge_proximity,is_unicamp,is_top_tier,is_important_institution
W1489073918,A survey of intrusion detection techniques in Cloud,3,True,True,False,3,0,3,8.071459319845028e-05,0.0,3.3055394441051376e-05,1.2949996357675275e-05,2.79910087610902e-07,0.00020758569340432675,0.00023718371568746298,0.199321056547619,0.3236979166666667,0.7080986084858671,False,False,False
W1490521149,Demonstrating the viability of universal quantum computation using teleportation and single-qubit operations,8,True,True,False,1,0,1,2.6904864399483427e-05,0.0,6.965800850583097e-05,6.370781311541087e-08,2.8792758305858417e-08,5.90201707335499e-07,4.566916811915395e-07,0.14861449314574307,0.20560825892857132,0.4873018482635686,False,False,False
W1491105865,Nearest-neighbor methods in learning and vision : theory and practice,1,True,True,True,5,1,6,0.00013452432199741713,1.400089605734767e-05,4.0864921303693126e-05,2.628900458153717e-05,5.849828078900554e-06,0.00012203044193955642,0.0014565251809094332,0.19518229166666656,0.3217447916666667,0.6985912916530099,False,False,False
W1491676566,Exception Handling: A Field Study in Java and.NET,12,True,True,True,20,1,21,0.0005380972879896685,1.400089605734767e-05,2.119899618516057e-05,1.0177072966265926e-06,2.8166016406487373e-09,0.0,7.355581676810134e-08,0.14169456845238076,0.18734188988095238,0.4541938490314641,False,False,False
W1492522106,The Physiology of the Grid An Open Grid Services Architecture for Distributed Systems Integration,3,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,0.0002001124461748789,4.766710378732342e-08,1.1210962122109233e-09,1.4991123366321674e-05,4.370209093394566e-06,0.17284536210317444,0.24088541666666644,0.5688284611861234,False,False,False
W1493331862,Multi-Spectral Fusion Based Approach for Arbitrarily Oriented Scene Text Detection in Video Images,32,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.253004134082317e-06,1.5967261456763047e-05,3.551439356387179e-06,0.0,0.00037809625348795287,0.1728639632936507,0.27526041666666656,0.6080948326347905,False,False,True
W1493893823,DryadLINQ: a system for general-purpose distributed data-parallel computing using a high-level language,3,True,True,False,15,0,15,0.0004035729659922514,0.0,4.69786576506303e-05,1.1658199400200247e-05,3.5021539124740914e-07,1.767143424614517e-05,0.00036558091851434423,0.19261532738095222,0.3024739583333334,0.6728784429178414,False,False,False
W1494160116,BRITE: Universal Topology Generation from a User''s Perspective,2,True,True,True,1,8,9,2.6904864399483427e-05,0.00011200716845878136,3.0229131522363365e-05,5.1529074549853676e-08,1.414070595358433e-07,8.853025610032485e-06,7.856539183302624e-06,0.1759892451298701,0.2548177083333331,0.5903438803011439,False,False,False
W1496659747,From QoS to QoE: A Tutorial on Video Quality Assessment,2,True,False,True,0,4,4,0.0,5.600358422939068e-05,1.9018802692759903e-05,9.974836756920259e-07,4.742160259164493e-06,0.0001787040821211139,0.0002633264100956038,0.179300257034632,0.27390252976190466,0.6177826059178235,False,False,False
W1496970916,Optimization for Spatial Query Processing,1,True,True,False,2,0,2,5.3809728798966854e-05,0.0,3.603346362799552e-05,1.9171815824260603e-07,7.576361390648794e-10,0.0,1.2575470636317406e-06,0.1552951388888887,0.23307291666666638,0.5303615543251683,False,False,False
W1497443639,Semi-supervised learning with graphs,1,True,True,False,1,0,1,2.6904864399483427e-05,0.0,3.567092862737287e-05,2.8749610658977834e-05,9.10791043153318e-06,6.292533869708645e-05,0.0010012659585584833,0.20956411210317447,0.3609375000000002,0.7666932810120359,False,False,True
W1499467920,Learning Decision Trees Using the Area Under the ROC Curve,4,True,True,True,2,6,8,5.3809728798966854e-05,8.400537634408603e-05,4.2234351842117225e-05,2.2475099575287926e-06,4.878164941139806e-07,0.0,6.870971206086311e-05,0.18780691964285703,0.2951822916666666,0.656369123927836,False,False,False
W1499849478,A Robust CBIR Approach Using Local Color Histograms,1,True,True,False,1,0,1,2.6904864399483427e-05,0.0,7.664335980049803e-06,3.928057912189262e-07,2.3581712324573753e-06,0.0,9.742295562852473e-05,0.18944720643939386,0.2662760416666665,0.626119669710141,False,False,False
W1499934958,Universally composable security: a new paradigm for cryptographic protocols,14,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,4.112936985067327e-05,1.3733306328497699e-05,1.5777840262269725e-07,1.2833404577888912e-05,0.00025746664050199197,0.17533482142857132,0.27903645833333335,0.6166117009110419,False,False,False
W1500581803,On the impact of the optional feature problem: analysis and case studies,12,True,True,False,1,0,1,2.6904864399483427e-05,0.0,6.8158867012891815e-06,6.175728352096589e-09,2.383347589710492e-10,0.0,6.719742496668444e-08,0.1283978174603173,0.17863653273809518,0.42219312756988914,False,False,False
W1500842814,Report on the FG 2015 Video Person Recognition Evaluation,1,True,False,True,0,16,16,0.0,0.00022401433691756272,9.002310913341972e-06,4.6099971807931064e-05,1.9062296040500207e-05,0.0,0.0028726510096426295,0.18564918154761895,0.31341145833333345,0.6724363050514496,False,False,False
W1501076421,Is mutation an appropriate tool for testing experiments?,12,True,True,True,6,1,7,0.00016142918639690056,1.400089605734767e-05,1.0816339603586756e-05,3.3276400178564896e-08,4.4505199246727313e-10,0.0,3.299363318990648e-06,0.1633401537698412,0.23424479166666645,0.5452914023856915,False,False,False
W1501979881,FCA-MERGE: bottom-up merging of ontologies,24,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.992450632183148e-05,1.0488827365039637e-07,3.211332482058516e-10,0.0,2.850409975293919e-06,0.16630704365079355,0.23789062499999977,0.5544867642403039,False,False,False
W1502893368,Policy Iteration for Factored MDPs,2,True,True,True,1,12,13,2.6904864399483427e-05,0.00016801075268817206,6.827264336210459e-06,6.10691131071774e-07,0.0,0.0,3.0580905934589644e-06,0.14894001397907633,0.21700148809523795,0.5011690576589158,False,False,True
W1502916507,Similarity Search in High Dimensions via Hashing,0,True,True,True,34,1,35,0.0009147653895824365,1.400089605734767e-05,0.0001929841567986399,0.0005847876536998872,1.763508718515518e-06,0.00013406605370863312,0.005794684529569853,0.212220982142857,0.3395833333333335,0.748366850892576,False,False,True
W1504052111,Efficient computation of the extreme solutions of 𝑋+𝐴*𝑋⁻¹𝐴=𝑄 and 𝑋-𝐴*𝑋⁻¹𝐴=𝑄,6,True,False,True,0,2,2,0.0,2.800179211469534e-05,2.457817095343474e-05,4.397406693816103e-09,4.3488600616920215e-11,0.0,4.138752104628032e-11,0.10981861020923513,0.1413349454365078,0.34730413010829775,False,False,False
W1504453705,FlowRanger: A request prioritizing algorithm for controller DoS attacks in Software Defined Networks,2,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.3374443306759412e-05,5.314687903744779e-07,2.195615357723568e-07,0.0,1.9981819292277366e-05,0.17043988997113985,0.24114583333333306,0.565161673240611,False,False,False
W1505606212,Fast Lightweight Suffix Array Construction and Checking,13,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.4565330141639994e-05,1.7195597960138148e-08,3.3078931107900876e-08,0.0,1.3488358641710344e-07,0.1509052579365078,0.2056733630952379,0.49112089213691196,False,False,False
W1506864492,Blind source camera identification,21,True,True,True,11,4,15,0.0002959535083943177,5.600358422939068e-05,0.00010262358438196446,2.2220447192970402e-05,4.040223434263111e-06,3.2092217836367757e-06,0.0005338972315977659,0.18591889880952372,0.3045572916666667,0.6633511228479483,False,False,False
W1507773449,Neuro-Fuzzy Systems: A Survey,5,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.262783642064802e-06,4.490861669034374e-07,1.892088753435807e-08,0.0,6.239088732447006e-06,0.16309241973304464,0.2545572916666665,0.5680111454443058,False,False,False
W1509031088,Recognizing Facial Expressions in Image Sequences Using Local Parameterized Models of Image Motion,1,True,False,True,0,2,2,0.0,2.800179211469534e-05,3.764042399335927e-05,2.5931029570897783e-05,1.816444723831943e-07,1.5828136696724745e-06,7.931007292601809e-05,0.17996059929653674,0.29166666666666663,0.6386741123057711,False,False,False
W1512014753,Benchmark Databases for Video-Based Automatic Sign Language Recognition,1,True,False,True,0,17,17,0.0,0.0002380152329749104,1.2934541621317088e-05,3.079259372099557e-07,1.4799463179171257e-08,0.0,3.7781887823077464e-06,0.1533980992965367,0.228143601190476,0.5215084311358059,False,False,False
W151246516,Auto-tuning performance on multicore computers,16,True,True,False,1,0,1,2.6904864399483427e-05,0.0,6.659878227504734e-06,1.919700850575671e-05,5.240914774188583e-08,0.0,0.00033455601815168416,0.1729073660714284,0.2669270833333332,0.598894419850809,False,False,True
W1512584621,Fast retrieval of similar subsequences in long sequence databases,1,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.8031768809344245e-05,9.245518291388759e-08,2.2272342328595208e-08,2.7066549409225242e-05,3.074727221055725e-06,0.164853050595238,0.24557291666666642,0.5609006286558523,False,False,False
W1513214262,Uncovering Representative Groups in Multidimensional Projections,1,True,False,True,0,3,3,0.0,4.2002688172043014e-05,8.377021193074325e-06,6.099353243712047e-06,1.2641376034740871e-06,0.0,0.0001388041503094593,0.1951016865079364,0.3294270833333334,0.706736238756258,False,False,True
W1513710402,A case for end system multicast,18,True,True,False,3,0,3,8.071459319845028e-05,0.0,0.0004104710666653384,1.0242190902516792e-07,4.250829870514181e-09,4.210999296979881e-05,6.763879705611466e-06,0.17918836805555546,0.2584077380952379,0.5998668505396162,False,False,True
